task_id,sequence,gap,codec,left_index,target_index,right_index,normalized_time,segment_length,feature_height,feature_width,rgb_mad_left_target,rgb_mad_target_right,rgb_mad_left_right,rgb_mad_linear_interp_target,rgb_mse_left_target,rgb_mse_target_right,rgb_mse_left_right,rgb_mse_linear_interp_target,edge_mad_left_target,edge_mad_target_right,edge_mad_left_right,edge_mad_linear_interp_target,hist_chi_left_target,hist_chi_target_right,hist_chi_left_right,hist_chi_linear_interp_target,temporal_mad_asymmetry,temporal_edge_asymmetry,rgb_motion_proxy_score,stage158_psnr,stage158_ssim,stage158_ms_ssim,stage158_lpips,original_psnr,original_ssim,original_ms_ssim,original_lpips,delta_psnr_vs_original,delta_ssim_vs_original,delta_ms_ssim_vs_original,delta_lpips_vs_original,payload_bytes,side_mib_per_intermediate,direct_total_mib_per_frame_ref,label_low_psnr_lt26,label_high_lpips_gt022,label_high_payload_gt220k,inference_feature_columns,offline_label_columns
stage79_00030097,pigs,8,q12,40,44,48,0.5,8,256,448,0.06695663183927536,0.07317917048931122,0.08672386407852173,0.05872313305735588,0.011024491861462593,0.012333251535892487,0.016550669446587563,0.007541201543062925,0.16736175119876862,0.17182935774326324,0.1768590658903122,0.14667128026485443,0.003950072944954979,0.0027641713479226865,0.00910921753643766,0.02914341739871626,0.006222538650035858,0.004467606544494629,0.19286412510883796,32.36086746918035,0.8682002425193787,0.9830214381217957,0.17234298586845398,22.788716384021576,0.538292646408081,0.7256428003311157,0.35926586389541626,9.572151085158772,0.3299075961112976,0.25737863779067993,-0.18692287802696228,232006.0,0.22125816345214844,0.3188835502056628,0,0,1,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00022430,breakdance,8,q12,56,61,64,0.625,8,256,448,0.05812249332666397,0.049679018557071686,0.07045207917690277,0.046068232506513596,0.019757859408855438,0.01629520393908024,0.025708386674523354,0.011568296700716019,0.151235431432724,0.13482750952243805,0.17548255622386932,0.12194735556840897,0.0016573033546571883,0.0013134107508371551,0.003102919051820814,0.0057410937139989035,0.008443474769592285,0.01640792191028595,0.16464371731469804,25.42756354330215,0.8515632152557373,0.9833353161811829,0.17937248945236206,18.670944510801316,0.6417622566223145,0.8045324683189392,0.2932969629764557,6.756619032500833,0.20980095863342285,0.17880284786224365,-0.11392447352409363,155857.0,0.1486368179321289,0.24626220468564325,1,0,0,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00027472,kite-surf,4,q12,28,31,32,0.75,4,256,448,0.05953938141465187,0.03539939597249031,0.0659630075097084,0.03380215913057327,0.010351341217756271,0.004697933327406645,0.012293241918087006,0.003806302323937416,0.16278620064258575,0.12455805391073227,0.16775760054588318,0.11872248351573944,0.003521780139645835,0.0004832467885677682,0.005098348303679578,0.006198412060996481,0.02413998544216156,0.038228146731853485,0.15382554298087006,32.172246610110015,0.9003994464874268,0.9856882095336914,0.10853549838066101,25.403530320654074,0.6346128582954407,0.8759607076644897,0.19579125940799713,6.768716289455941,0.2657865881919861,0.10972750186920166,-0.08725576102733612,215418.0,0.20543861389160156,0.38737683465951467,0,0,0,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00024365,dance-twirl,4,q12,80,82,84,0.5,4,256,448,0.09905969351530075,0.10754673928022385,0.12059684097766876,0.08818760514259338,0.02737295627593994,0.031002353876829147,0.037251126021146774,0.019874868914484978,0.2640213668346405,0.2750461995601654,0.28927335143089294,0.24002735316753387,0.0008586056217385807,0.004746587227819993,0.00478105964809848,0.026245085299842548,0.008487045764923096,0.011024832725524902,0.2853941174569279,27.389016543533767,0.8342739939689636,0.9815340638160706,0.2247844934463501,18.58620854029728,0.40671685338020325,0.7237411737442017,0.3848971724510193,8.802808003236485,0.4275571405887604,0.2577928900718689,-0.1601126790046692,215387.0,0.20540904998779297,0.3873472707557061,0,1,0,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00021988,bmx-trees,8,q12,24,31,32,0.875,8,256,448,0.15707606077194214,0.12169910967350006,0.15502150356769562,0.11639012396335602,0.04204694926738739,0.027712833136320114,0.041801609098911285,0.02493254840373993,0.2042262852191925,0.20283377170562744,0.2054043561220169,0.19168052077293396,0.015116761985647256,0.0008962050193429965,0.01423527763841412,0.014916376617556192,0.03537695109844208,0.0013925135135650635,0.34059354488716104,32.928300295189196,0.9251728653907776,0.9897511601448059,0.09058301895856857,19.817661550929373,0.3987099826335907,0.6832576990127563,0.3030117154121399,13.110638744259823,0.5264628827571869,0.30649346113204956,-0.21242869645357132,250631.0,0.23902034759521484,0.3366457343487292,0,0,1,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00030895,soapbox,4,q12,48,49,52,0.25,4,256,448,0.09339164197444916,0.1364564597606659,0.15293948352336884,0.08882862329483032,0.02374526672065258,0.042853131890296936,0.050687018781900406,0.019018415361642838,0.255872905254364,0.2843995690345764,0.2925838530063629,0.23444852232933044,0.0014566406669679084,0.010437341670664227,0.01634542941438799,0.03847608093966321,0.043064817786216736,0.028526663780212402,0.33660993325704214,30.851491404380763,0.9145758748054504,0.9892377257347107,0.10691956430673599,21.753426772933086,0.6384745836257935,0.8758522272109985,0.2416779100894928,9.098064631447677,0.276101291179657,0.11338549852371216,-0.1347583457827568,236226.0,0.2252826690673828,0.4072208898352959,0,0,1,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00027694,lab-coat,4,q12,4,7,8,0.75,4,256,448,0.07979243248701096,0.05419308319687843,0.08762313425540924,0.051459603011608124,0.016535071656107903,0.008866067044436932,0.018962595611810684,0.007227831054478884,0.22522500157356262,0.18136905133724213,0.23396451771259308,0.16989970207214355,0.003410206721387954,0.0034227623788008984,0.011429175063560875,0.009376038567479691,0.025599349290132523,0.043855950236320496,0.2104878330908675,27.62454827465259,0.8331519961357117,0.9823896884918213,0.2015841156244278,22.73757316801592,0.5720728635787964,0.8707107901573181,0.29041796922683716,4.886975106636669,0.2610791325569153,0.11167889833450317,-0.08883385360240936,218917.0,0.20877552032470703,0.39071374109262014,0,0,0,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00023928,cows,8,q12,40,42,48,0.25,8,256,448,0.0828501507639885,0.11275707185268402,0.11771057546138763,0.07786985486745834,0.015079587697982788,0.026649538427591324,0.028733238577842712,0.012584592215716839,0.26109784841537476,0.3073031008243561,0.3131718933582306,0.24419467151165009,0.0003411288898708118,0.0009265896487858243,0.0010453058747704864,0.015926331340544157,0.029906921088695526,0.04620525240898132,0.2888373172714991,24.676416846228694,0.7653282284736633,0.9749327301979065,0.21696004271507263,21.079156246275605,0.5465402007102966,0.883545994758606,0.27715975046157837,3.5972605999530884,0.2187880277633667,0.09138673543930054,-0.06019970774650574,215843.0,0.20584392547607422,0.30346931222958856,1,0,0,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00021315,bike-packing,4,q12,44,46,48,0.5,4,256,448,0.05983263999223709,0.12779715657234192,0.13557389378547668,0.08205714076757431,0.017541000619530678,0.040133360773324966,0.04434022307395935,0.01775212585926056,0.20903266966342926,0.32624417543411255,0.3363606333732605,0.23651011288166046,0.0006440074945086743,0.010630893667191289,0.012137164838131601,0.030434634038732214,0.06796451658010483,0.11721150577068329,0.33582482283479986,25.72814190108804,0.8251795768737793,0.9814755916595459,0.19889308512210846,17.250293345085865,0.36093243956565857,0.6016496419906616,0.43603086471557617,8.477848556002176,0.4642471373081207,0.3798259496688843,-0.2371377795934677,211478.0,0.20168113708496094,0.38361935785287404,1,0,0,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00028835,motocross-jump,8,q12,8,13,16,0.625,8,256,448,0.15482383966445923,0.17526593804359436,0.18602244555950165,0.14251607656478882,0.048862457275390625,0.05696919560432434,0.0637255534529686,0.03899349644780159,0.16067543625831604,0.17263193428516388,0.16781707108020782,0.14673258364200592,0.10185084526392982,0.05610227783181819,0.1418326747988629,0.11157111330894592,0.020442098379135132,0.01195649802684784,0.38213216583189863,31.063829825022648,0.7812431454658508,0.9654493927955627,0.3191358745098114,14.721935068555451,0.4268844425678253,0.31247860193252563,0.6770032644271851,16.341894756467198,0.3543587028980255,0.6529707908630371,-0.35786738991737366,263358.0,0.2511577606201172,0.34878314737363153,0,1,1,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00025591,drift-straight,8,q12,16,19,24,0.375,8,256,448,0.19242161512374878,0.23821605741977692,0.2553001642227173,0.1745232790708542,0.06664270162582397,0.09265009313821793,0.10286714881658554,0.05228598788380623,0.4185059666633606,0.45155006647109985,0.45970678329467773,0.36797985434532166,0.014056977538858314,0.0929962223466444,0.12464223113691919,0.14221744299856728,0.04579444229602814,0.03304409980773926,0.5688937825766242,30.242848185595204,0.9309563040733337,0.9913924932479858,0.11668480932712555,14.42454255956334,0.16218063235282898,0.2969926595687866,0.4983656406402588,15.818305626031863,0.7687756717205048,0.6943998336791992,-0.38168083131313324,260238.0,0.2481822967529297,0.34580768350644403,0,0,1,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00023829,cows,4,q12,16,19,20,0.75,4,256,448,0.09600894898176193,0.07301398366689682,0.1047738641500473,0.06646450608968735,0.019810417667031288,0.011593908071517944,0.023151110857725143,0.009307202883064747,0.28451791405677795,0.23857438564300537,0.2983238995075226,0.2220228910446167,0.00037057180363510853,0.0004012379281423964,0.0005818544340613502,0.009340656093735442,0.022994965314865112,0.04594352841377258,0.25732264631838847,24.70318608724209,0.7733585238456726,0.975851833820343,0.20844119787216187,21.948757489036467,0.5958120226860046,0.9059574007987976,0.25519368052482605,2.7544285982056245,0.17754650115966797,0.06989443302154541,-0.046752482652664185,225030.0,0.21460533142089844,0.39654355218881154,1,0,1,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00027753,lab-coat,8,q12,32,35,40,0.375,8,256,448,0.14617499709129333,0.15416787564754486,0.16271436214447021,0.13302958011627197,0.04876065254211426,0.05488860607147217,0.056174688041210175,0.03789268061518669,0.2845424711704254,0.27208635210990906,0.29243022203445435,0.24317647516727448,0.023042730613986335,0.002468554547177235,0.021348223074602848,0.03907761134801785,0.007992878556251526,0.012456119060516357,0.37306141927822756,31.270741398432,0.9112498760223389,0.9888871908187866,0.14216843247413635,14.32422824644359,0.3529540002346039,0.3329145610332489,0.5634276270866394,16.946513151988412,0.558295875787735,0.6559726297855377,-0.42125919461250305,249864.0,0.23828887939453125,0.3359142661480456,0,0,1,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00030985,soapbox,8,q12,56,61,64,0.625,8,256,448,0.170945405960083,0.14924931526184082,0.19495825469493866,0.13352203369140625,0.057538263499736786,0.04690245911478996,0.06863386929035187,0.034804817289114,0.29256996512413025,0.27307751774787903,0.2951529324054718,0.24023301899433136,0.009718876685556103,0.010400974956070378,0.021122196608998372,0.10349841176988572,0.021696090698242188,0.01949244737625122,0.4133277888029239,29.652676453289992,0.8650770783424377,0.9810439348220825,0.19451424479484558,17.387210034848938,0.40150704979896545,0.5917277932167053,0.4524488151073456,12.265466418441054,0.4635700285434723,0.3893161416053772,-0.2579345703125,253262.0,0.2415294647216797,0.33915485147519403,0,0,1,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00026678,horsejump-high,8,q12,8,15,16,0.875,8,256,448,0.1398165225982666,0.06777583062648773,0.1452646553516388,0.06894239038228989,0.050621140748262405,0.01830580085515976,0.05358489975333214,0.016484366729855537,0.29648357629776,0.2112632542848587,0.29799169301986694,0.20302355289459229,0.00848054316062703,0.00034373907866358695,0.0091760571554382,0.028026459879310867,0.07204069197177887,0.0852203220129013,0.3248170755463392,28.119707176231408,0.8791284561157227,0.9840161204338074,0.1598365157842636,20.999624981623892,0.6111788153648376,0.8691290616989136,0.30509716272354126,7.120082194607516,0.267949640750885,0.1148870587348938,-0.14526064693927765,213145.0,0.20327091217041016,0.3008962989239245,0,0,0,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00029700,parkour,8,q12,80,87,88,0.875,8,256,448,0.1321038007736206,0.07704691588878632,0.13605162501335144,0.07540907710790634,0.03446405380964279,0.014895372092723846,0.03611518070101738,0.01339135691523552,0.2917613983154297,0.24683372676372528,0.29390987753868103,0.23389945924282074,0.009799869913545471,0.0007043996623398989,0.01188901913292899,0.014929021421392467,0.05505688488483429,0.04492767155170441,0.31258550413967445,25.783851442535276,0.8151230812072754,0.9807788133621216,0.20480650663375854,19.931164807842848,0.47595909237861633,0.809658944606781,0.3366873562335968,5.852686634692429,0.33916398882865906,0.17111986875534058,-0.13188084959983826,218629.0,0.20850086212158203,0.3061262488750964,1,0,0,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00028241,loading,8,q12,32,35,40,0.375,8,256,448,0.15461599826812744,0.19245049357414246,0.21782486140727997,0.14172464609146118,0.05119394510984421,0.07093387842178345,0.08495785295963287,0.0386844202876091,0.34287548065185547,0.3750525414943695,0.3737510144710541,0.3055662214756012,0.006588029039638521,0.01873795512538916,0.03899982922083694,0.06450468229452083,0.037834495306015015,0.03217706084251404,0.47229450706172055,28.600659158818136,0.9031580090522766,0.9872356653213501,0.16854679584503174,18.21808284380865,0.5138879418373108,0.7118697166442871,0.41918811202049255,10.382576315009487,0.3892700672149658,0.275365948677063,-0.2506413161754608,247580.0,0.23611068725585938,0.3337360740093737,0,0,1,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
stage79_00023221,car-roundabout,8,q12,0,1,8,0.125,8,256,448,0.09390664845705032,0.1508205235004425,0.14965753257274628,0.09204526990652084,0.029480794444680214,0.05348243564367294,0.05217336490750313,0.026774534955620766,0.27523165941238403,0.34725382924079895,0.354193776845932,0.2618500590324402,0.000883496402423116,0.015251888816735497,0.01916478925898231,0.015792481713481445,0.05691387504339218,0.07202216982841492,0.358899832105036,27.51871864418962,0.8958175182342529,0.9882791638374329,0.14457689225673676,20.70106749576043,0.6876509189605713,0.9015353322029114,0.21388693153858185,6.817651148429189,0.20816659927368164,0.08674383163452148,-0.06931003928184509,220792.0,0.21056365966796875,0.3081890464214831,0,0,1,gap normalized_time segment_length rgb_mad_left_target rgb_mad_target_right rgb_mad_left_right rgb_mad_linear_interp_target rgb_mse_left_target rgb_mse_target_right rgb_mse_left_right rgb_mse_linear_interp_target edge_mad_left_target edge_mad_target_right edge_mad_left_right edge_mad_linear_interp_target hist_chi_left_target hist_chi_target_right hist_chi_left_right hist_chi_linear_interp_target temporal_mad_asymmetry temporal_edge_asymmetry rgb_motion_proxy_score,stage158_psnr stage158_ssim stage158_ms_ssim stage158_lpips original_psnr original_ssim original_ms_ssim original_lpips delta_psnr_vs_original delta_ssim_vs_original delta_ms_ssim_vs_original delta_lpips_vs_original payload_bytes side_mib_per_intermediate direct_total_mib_per_frame_ref label_low_psnr_lt26 label_high_lpips_gt022 label_high_payload_gt220k
