method,sample,frame_gap,keyframe_count,keyframe_ratio,profile,codec,opacity_threshold,gaussians_kept,gaussian_keep_ratio,total_transmitted_mib,avg_transmitted_mib_per_frame,all_psnr_avg,all_ssim_avg,middle_psnr_avg,middle_ssim_avg,given_psnr_avg,given_ssim_avg,rate_note,quality_note
Mono-DFCGS uniform keyframe Gaussian,robot,2,39,0.5064935064935064,full_half_anchor,q6,0.1,1437696,1.0,22.623046875,0.29380580357142855,30.368206570533545,0.9119219183921814,24.683640073609688,0.8551043272018433,35.90701495215166,0.9672828316688538,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,robot,2,39,0.5064935064935064,full_half_anchor,q4,0.1,1437696,1.0,15.08203125,0.19587053571428573,30.368206570533545,0.9119219183921814,24.683640073609688,0.8551043272018433,35.90701495215166,0.9672828316688538,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,robot,2,39,0.5064935064935064,full_half_anchor,float32,0.2,1436756,0.9993461761039886,120.57736206054688,1.5659397670200892,30.368206570533545,0.9119219183921814,24.683640073609688,0.8551043272018433,35.90701495215166,0.9672828316688538,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,robot,2,39,0.5064935064935064,full_half_anchor,float16,0.2,1436756,0.9993461761039886,60.28868103027344,0.7829698835100446,30.368206570533545,0.9119219183921814,24.683640073609688,0.8551043272018433,35.90701495215166,0.9672828316688538,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,robot,2,39,0.5064935064935064,full_half_anchor,q8,0.2,1436756,0.9993461761039886,30.14434051513672,0.3914849417550223,30.368206570533545,0.9119219183921814,24.683640073609688,0.8551043272018433,35.90701495215166,0.9672828316688538,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,robot,2,39,0.5064935064935064,full_half_anchor,q6,0.2,1436756,0.9993461761039886,22.608264923095703,0.2936138301700741,30.368206570533545,0.9119219183921814,24.683640073609688,0.8551043272018433,35.90701495215166,0.9672828316688538,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,robot,2,39,0.5064935064935064,full_half_anchor,q4,0.2,1436756,0.9993461761039886,15.07217025756836,0.19574247087751115,30.368206570533545,0.9119219183921814,24.683640073609688,0.8551043272018433,35.90701495215166,0.9672828316688538,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,float32,0.0,774144,1.0,38.390625,0.4739583333333333,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,float16,0.0,774144,1.0,19.1953125,0.23697916666666666,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,q8,0.0,774144,1.0,9.59765625,0.11848958333333333,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,q6,0.0,774144,1.0,7.1982421875,0.0888671875,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,q4,0.0,774144,1.0,4.798828125,0.059244791666666664,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,float32,0.05,774144,1.0,38.390625,0.4739583333333333,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,float16,0.05,774144,1.0,19.1953125,0.23697916666666666,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,q8,0.05,774144,1.0,9.59765625,0.11848958333333333,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,q6,0.05,774144,1.0,7.1982421875,0.0888671875,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,q4,0.05,774144,1.0,4.798828125,0.059244791666666664,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,float32,0.1,774144,1.0,38.390625,0.4739583333333333,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,float16,0.1,774144,1.0,19.1953125,0.23697916666666666,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,q8,0.1,774144,1.0,9.59765625,0.11848958333333333,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,q6,0.1,774144,1.0,7.1982421875,0.0888671875,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,q4,0.1,774144,1.0,4.798828125,0.059244791666666664,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,float32,0.2,773334,0.9989536830357143,38.35045623779297,0.47346242268880206,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,float16,0.2,773334,0.9989536830357143,19.175228118896484,0.23673121134440103,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,q8,0.2,773334,0.9989536830357143,9.587614059448242,0.11836560567220052,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,q6,0.2,773334,0.9989536830357143,7.190717697143555,0.08877429255732784,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,static_anchor,q4,0.2,773334,0.9989536830357143,4.793810844421387,0.05918284993112823,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,float32,0.0,774144,1.0,64.96875,0.8020833333333334,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,float16,0.0,774144,1.0,32.484375,0.4010416666666667,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,q8,0.0,774144,1.0,16.2421875,0.20052083333333334,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,q6,0.0,774144,1.0,12.181640625,0.150390625,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,q4,0.0,774144,1.0,8.12109375,0.10026041666666667,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,float32,0.05,774144,1.0,64.96875,0.8020833333333334,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,float16,0.05,774144,1.0,32.484375,0.4010416666666667,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,q8,0.05,774144,1.0,16.2421875,0.20052083333333334,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,q6,0.05,774144,1.0,12.181640625,0.150390625,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,q4,0.05,774144,1.0,8.12109375,0.10026041666666667,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,float32,0.1,774144,1.0,64.96875,0.8020833333333334,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,float16,0.1,774144,1.0,32.484375,0.4010416666666667,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,q8,0.1,774144,1.0,16.2421875,0.20052083333333334,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,q6,0.1,774144,1.0,12.181640625,0.150390625,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,q4,0.1,774144,1.0,8.12109375,0.10026041666666667,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,float32,0.2,773334,0.9989536830357143,64.90077209472656,0.8012440999348959,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,float16,0.2,773334,0.9989536830357143,32.45038604736328,0.40062204996744794,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,q8,0.2,773334,0.9989536830357143,16.22519302368164,0.20031102498372397,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,q6,0.2,773334,0.9989536830357143,12.168898582458496,0.15023331583282093,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,n3dv,4,21,0.25925925925925924,full_half_anchor,q4,0.2,773334,0.9989536830357143,8.11259651184082,0.10015551249186198,33.396097125883884,0.9628844857215881,33.05214751501394,0.9606038331985474,34.37881029979802,0.9694005846977234,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,4,21,0.25925925925925924,static_anchor,float32,0.0,774144,1.0,38.390625,0.4739583333333333,32.426306907565184,0.9657658934593201,31.16402283676168,0.9601770639419556,36.03283282414661,0.9817337989807129,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,4,21,0.25925925925925924,static_anchor,float16,0.0,774144,1.0,19.1953125,0.23697916666666666,32.426306907565184,0.9657658934593201,31.16402283676168,0.9601770639419556,36.03283282414661,0.9817337989807129,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,4,21,0.25925925925925924,static_anchor,q8,0.0,774144,1.0,9.59765625,0.11848958333333333,32.426306907565184,0.9657658934593201,31.16402283676168,0.9601770639419556,36.03283282414661,0.9817337989807129,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,4,21,0.25925925925925924,static_anchor,q6,0.0,774144,1.0,7.1982421875,0.0888671875,32.426306907565184,0.9657658934593201,31.16402283676168,0.9601770639419556,36.03283282414661,0.9817337989807129,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,4,21,0.25925925925925924,static_anchor,q4,0.0,774144,1.0,4.798828125,0.059244791666666664,32.426306907565184,0.9657658934593201,31.16402283676168,0.9601770639419556,36.03283282414661,0.9817337989807129,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,4,21,0.25925925925925924,static_anchor,float32,0.05,774144,1.0,38.390625,0.4739583333333333,32.426306907565184,0.9657658934593201,31.16402283676168,0.9601770639419556,36.03283282414661,0.9817337989807129,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,4,21,0.25925925925925924,static_anchor,float16,0.05,774144,1.0,19.1953125,0.23697916666666666,32.426306907565184,0.9657658934593201,31.16402283676168,0.9601770639419556,36.03283282414661,0.9817337989807129,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,4,21,0.25925925925925924,static_anchor,q8,0.05,774144,1.0,9.59765625,0.11848958333333333,32.426306907565184,0.9657658934593201,31.16402283676168,0.9601770639419556,36.03283282414661,0.9817337989807129,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,4,21,0.25925925925925924,static_anchor,q6,0.05,774144,1.0,7.1982421875,0.0888671875,32.426306907565184,0.9657658934593201,31.16402283676168,0.9601770639419556,36.03283282414661,0.9817337989807129,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,4,21,0.25925925925925924,static_anchor,q4,0.05,774144,1.0,4.798828125,0.059244791666666664,32.426306907565184,0.9657658934593201,31.16402283676168,0.9601770639419556,36.03283282414661,0.9817337989807129,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,4,21,0.25925925925925924,static_anchor,float32,0.1,774144,1.0,38.390625,0.4739583333333333,32.426306907565184,0.9657658934593201,31.16402283676168,0.9601770639419556,36.03283282414661,0.9817337989807129,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,4,21,0.25925925925925924,static_anchor,float16,0.1,774144,1.0,19.1953125,0.23697916666666666,32.426306907565184,0.9657658934593201,31.16402283676168,0.9601770639419556,36.03283282414661,0.9817337989807129,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,4,21,0.25925925925925924,static_anchor,q8,0.1,774144,1.0,9.59765625,0.11848958333333333,32.426306907565184,0.9657658934593201,31.16402283676168,0.9601770639419556,36.03283282414661,0.9817337989807129,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,4,21,0.25925925925925924,static_anchor,q6,0.1,774144,1.0,7.1982421875,0.0888671875,32.426306907565184,0.9657658934593201,31.16402283676168,0.9601770639419556,36.03283282414661,0.9817337989807129,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,4,21,0.25925925925925924,static_anchor,q4,0.1,774144,1.0,4.798828125,0.059244791666666664,32.426306907565184,0.9657658934593201,31.16402283676168,0.9601770639419556,36.03283282414661,0.9817337989807129,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,4,21,0.25925925925925924,static_anchor,float32,0.2,773967,0.9997713603670635,38.3818473815918,0.4738499676739728,32.426306907565184,0.9657658934593201,31.16402283676168,0.9601770639419556,36.03283282414661,0.9817337989807129,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,4,21,0.25925925925925924,static_anchor,float16,0.2,773967,0.9997713603670635,19.1909236907959,0.2369249838369864,32.426306907565184,0.9657658934593201,31.16402283676168,0.9601770639419556,36.03283282414661,0.9817337989807129,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,4,21,0.25925925925925924,static_anchor,q8,0.2,773967,0.9997713603670635,9.59546184539795,0.1184624919184932,32.426306907565184,0.9657658934593201,31.16402283676168,0.9601770639419556,36.03283282414661,0.9817337989807129,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
Mono-DFCGS uniform keyframe Gaussian,meetroom,4,21,0.25925925925925924,static_anchor,q6,0.2,773967,0.9997713603670635,7.1966047286987305,0.08884697195924358,32.426306907565184,0.9657658934593201,31.16402283676168,0.9601770639419556,36.03283282414661,0.9817337989807129,Only transmitted keyframe Gaussian anchor payload is counted; decoder-generated intermediate Gaussians are excluded.,Quality comes from StreamSplat sparse-keyframe reconstruction at the same uniform gap.
