dataset,split,sequence,frame_gap,left_index,right_index,segment_length,middle_frame_count,dataset_item,dataset_item_relative,anchor_mib,gaussians_per_anchor
DAVIS,train,car-turn,1,59,60,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000059_000060.pt,DAVIS/train/car-turn/gap1/pair_000059_000060.pt,1.828125,36864
DAVIS,train,car-turn,1,60,61,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000060_000061.pt,DAVIS/train/car-turn/gap1/pair_000060_000061.pt,1.828125,36864
DAVIS,train,car-turn,1,61,62,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000061_000062.pt,DAVIS/train/car-turn/gap1/pair_000061_000062.pt,1.828125,36864
DAVIS,train,car-turn,1,62,63,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000062_000063.pt,DAVIS/train/car-turn/gap1/pair_000062_000063.pt,1.828125,36864
DAVIS,train,car-turn,1,63,64,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000063_000064.pt,DAVIS/train/car-turn/gap1/pair_000063_000064.pt,1.828125,36864
DAVIS,train,car-turn,1,64,65,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000064_000065.pt,DAVIS/train/car-turn/gap1/pair_000064_000065.pt,1.828125,36864
DAVIS,train,car-turn,1,65,66,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000065_000066.pt,DAVIS/train/car-turn/gap1/pair_000065_000066.pt,1.828125,36864
DAVIS,train,car-turn,1,66,67,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000066_000067.pt,DAVIS/train/car-turn/gap1/pair_000066_000067.pt,1.828125,36864
DAVIS,train,car-turn,1,67,68,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000067_000068.pt,DAVIS/train/car-turn/gap1/pair_000067_000068.pt,1.828125,36864
DAVIS,train,car-turn,1,68,69,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000068_000069.pt,DAVIS/train/car-turn/gap1/pair_000068_000069.pt,1.828125,36864
DAVIS,train,car-turn,1,69,70,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000069_000070.pt,DAVIS/train/car-turn/gap1/pair_000069_000070.pt,1.828125,36864
DAVIS,train,car-turn,1,70,71,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000070_000071.pt,DAVIS/train/car-turn/gap1/pair_000070_000071.pt,1.828125,36864
DAVIS,train,car-turn,1,71,72,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000071_000072.pt,DAVIS/train/car-turn/gap1/pair_000071_000072.pt,1.828125,36864
DAVIS,train,car-turn,1,72,73,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000072_000073.pt,DAVIS/train/car-turn/gap1/pair_000072_000073.pt,1.828125,36864
DAVIS,train,car-turn,1,73,74,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000073_000074.pt,DAVIS/train/car-turn/gap1/pair_000073_000074.pt,1.828125,36864
DAVIS,train,car-turn,1,74,75,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000074_000075.pt,DAVIS/train/car-turn/gap1/pair_000074_000075.pt,1.828125,36864
DAVIS,train,car-turn,1,75,76,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000075_000076.pt,DAVIS/train/car-turn/gap1/pair_000075_000076.pt,1.828125,36864
DAVIS,train,car-turn,1,76,77,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000076_000077.pt,DAVIS/train/car-turn/gap1/pair_000076_000077.pt,1.828125,36864
DAVIS,train,car-turn,1,77,78,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000077_000078.pt,DAVIS/train/car-turn/gap1/pair_000077_000078.pt,1.828125,36864
DAVIS,train,car-turn,1,78,79,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/car-turn/gap1/pair_000078_000079.pt,DAVIS/train/car-turn/gap1/pair_000078_000079.pt,1.828125,36864
DAVIS,train,cat-girl,1,0,1,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000000_000001.pt,DAVIS/train/cat-girl/gap1/pair_000000_000001.pt,1.828125,36864
DAVIS,train,cat-girl,1,1,2,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000001_000002.pt,DAVIS/train/cat-girl/gap1/pair_000001_000002.pt,1.828125,36864
DAVIS,train,cat-girl,1,2,3,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000002_000003.pt,DAVIS/train/cat-girl/gap1/pair_000002_000003.pt,1.828125,36864
DAVIS,train,cat-girl,1,3,4,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000003_000004.pt,DAVIS/train/cat-girl/gap1/pair_000003_000004.pt,1.828125,36864
DAVIS,train,cat-girl,1,4,5,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000004_000005.pt,DAVIS/train/cat-girl/gap1/pair_000004_000005.pt,1.828125,36864
DAVIS,train,cat-girl,1,5,6,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000005_000006.pt,DAVIS/train/cat-girl/gap1/pair_000005_000006.pt,1.828125,36864
DAVIS,train,cat-girl,1,6,7,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000006_000007.pt,DAVIS/train/cat-girl/gap1/pair_000006_000007.pt,1.828125,36864
DAVIS,train,cat-girl,1,7,8,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000007_000008.pt,DAVIS/train/cat-girl/gap1/pair_000007_000008.pt,1.828125,36864
DAVIS,train,cat-girl,1,8,9,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000008_000009.pt,DAVIS/train/cat-girl/gap1/pair_000008_000009.pt,1.828125,36864
DAVIS,train,cat-girl,1,9,10,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000009_000010.pt,DAVIS/train/cat-girl/gap1/pair_000009_000010.pt,1.828125,36864
DAVIS,train,cat-girl,1,10,11,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000010_000011.pt,DAVIS/train/cat-girl/gap1/pair_000010_000011.pt,1.828125,36864
DAVIS,train,cat-girl,1,11,12,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000011_000012.pt,DAVIS/train/cat-girl/gap1/pair_000011_000012.pt,1.828125,36864
DAVIS,train,cat-girl,1,12,13,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000012_000013.pt,DAVIS/train/cat-girl/gap1/pair_000012_000013.pt,1.828125,36864
DAVIS,train,cat-girl,1,13,14,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000013_000014.pt,DAVIS/train/cat-girl/gap1/pair_000013_000014.pt,1.828125,36864
DAVIS,train,cat-girl,1,14,15,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000014_000015.pt,DAVIS/train/cat-girl/gap1/pair_000014_000015.pt,1.828125,36864
DAVIS,train,cat-girl,1,15,16,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000015_000016.pt,DAVIS/train/cat-girl/gap1/pair_000015_000016.pt,1.828125,36864
DAVIS,train,cat-girl,1,16,17,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000016_000017.pt,DAVIS/train/cat-girl/gap1/pair_000016_000017.pt,1.828125,36864
DAVIS,train,cat-girl,1,17,18,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000017_000018.pt,DAVIS/train/cat-girl/gap1/pair_000017_000018.pt,1.828125,36864
DAVIS,train,cat-girl,1,18,19,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000018_000019.pt,DAVIS/train/cat-girl/gap1/pair_000018_000019.pt,1.828125,36864
DAVIS,train,cat-girl,1,19,20,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000019_000020.pt,DAVIS/train/cat-girl/gap1/pair_000019_000020.pt,1.828125,36864
DAVIS,train,cat-girl,1,20,21,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000020_000021.pt,DAVIS/train/cat-girl/gap1/pair_000020_000021.pt,1.828125,36864
DAVIS,train,cat-girl,1,21,22,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000021_000022.pt,DAVIS/train/cat-girl/gap1/pair_000021_000022.pt,1.828125,36864
DAVIS,train,cat-girl,1,22,23,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000022_000023.pt,DAVIS/train/cat-girl/gap1/pair_000022_000023.pt,1.828125,36864
DAVIS,train,cat-girl,1,23,24,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000023_000024.pt,DAVIS/train/cat-girl/gap1/pair_000023_000024.pt,1.828125,36864
DAVIS,train,cat-girl,1,24,25,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000024_000025.pt,DAVIS/train/cat-girl/gap1/pair_000024_000025.pt,1.828125,36864
DAVIS,train,cat-girl,1,25,26,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000025_000026.pt,DAVIS/train/cat-girl/gap1/pair_000025_000026.pt,1.828125,36864
DAVIS,train,cat-girl,1,26,27,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000026_000027.pt,DAVIS/train/cat-girl/gap1/pair_000026_000027.pt,1.828125,36864
DAVIS,train,cat-girl,1,27,28,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000027_000028.pt,DAVIS/train/cat-girl/gap1/pair_000027_000028.pt,1.828125,36864
DAVIS,train,cat-girl,1,28,29,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000028_000029.pt,DAVIS/train/cat-girl/gap1/pair_000028_000029.pt,1.828125,36864
DAVIS,train,cat-girl,1,29,30,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000029_000030.pt,DAVIS/train/cat-girl/gap1/pair_000029_000030.pt,1.828125,36864
DAVIS,train,cat-girl,1,30,31,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000030_000031.pt,DAVIS/train/cat-girl/gap1/pair_000030_000031.pt,1.828125,36864
DAVIS,train,cat-girl,1,31,32,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000031_000032.pt,DAVIS/train/cat-girl/gap1/pair_000031_000032.pt,1.828125,36864
DAVIS,train,cat-girl,1,32,33,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000032_000033.pt,DAVIS/train/cat-girl/gap1/pair_000032_000033.pt,1.828125,36864
DAVIS,train,cat-girl,1,33,34,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000033_000034.pt,DAVIS/train/cat-girl/gap1/pair_000033_000034.pt,1.828125,36864
DAVIS,train,cat-girl,1,34,35,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000034_000035.pt,DAVIS/train/cat-girl/gap1/pair_000034_000035.pt,1.828125,36864
DAVIS,train,cat-girl,1,35,36,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000035_000036.pt,DAVIS/train/cat-girl/gap1/pair_000035_000036.pt,1.828125,36864
DAVIS,train,cat-girl,1,36,37,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000036_000037.pt,DAVIS/train/cat-girl/gap1/pair_000036_000037.pt,1.828125,36864
DAVIS,train,cat-girl,1,37,38,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000037_000038.pt,DAVIS/train/cat-girl/gap1/pair_000037_000038.pt,1.828125,36864
DAVIS,train,cat-girl,1,38,39,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000038_000039.pt,DAVIS/train/cat-girl/gap1/pair_000038_000039.pt,1.828125,36864
DAVIS,train,cat-girl,1,39,40,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000039_000040.pt,DAVIS/train/cat-girl/gap1/pair_000039_000040.pt,1.828125,36864
DAVIS,train,cat-girl,1,40,41,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000040_000041.pt,DAVIS/train/cat-girl/gap1/pair_000040_000041.pt,1.828125,36864
DAVIS,train,cat-girl,1,41,42,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000041_000042.pt,DAVIS/train/cat-girl/gap1/pair_000041_000042.pt,1.828125,36864
DAVIS,train,cat-girl,1,42,43,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000042_000043.pt,DAVIS/train/cat-girl/gap1/pair_000042_000043.pt,1.828125,36864
DAVIS,train,cat-girl,1,43,44,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000043_000044.pt,DAVIS/train/cat-girl/gap1/pair_000043_000044.pt,1.828125,36864
DAVIS,train,cat-girl,1,44,45,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000044_000045.pt,DAVIS/train/cat-girl/gap1/pair_000044_000045.pt,1.828125,36864
DAVIS,train,cat-girl,1,45,46,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000045_000046.pt,DAVIS/train/cat-girl/gap1/pair_000045_000046.pt,1.828125,36864
DAVIS,train,cat-girl,1,46,47,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000046_000047.pt,DAVIS/train/cat-girl/gap1/pair_000046_000047.pt,1.828125,36864
DAVIS,train,cat-girl,1,47,48,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000047_000048.pt,DAVIS/train/cat-girl/gap1/pair_000047_000048.pt,1.828125,36864
DAVIS,train,cat-girl,1,48,49,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000048_000049.pt,DAVIS/train/cat-girl/gap1/pair_000048_000049.pt,1.828125,36864
DAVIS,train,cat-girl,1,49,50,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000049_000050.pt,DAVIS/train/cat-girl/gap1/pair_000049_000050.pt,1.828125,36864
DAVIS,train,cat-girl,1,50,51,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000050_000051.pt,DAVIS/train/cat-girl/gap1/pair_000050_000051.pt,1.828125,36864
DAVIS,train,cat-girl,1,51,52,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000051_000052.pt,DAVIS/train/cat-girl/gap1/pair_000051_000052.pt,1.828125,36864
DAVIS,train,cat-girl,1,52,53,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000052_000053.pt,DAVIS/train/cat-girl/gap1/pair_000052_000053.pt,1.828125,36864
DAVIS,train,cat-girl,1,53,54,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000053_000054.pt,DAVIS/train/cat-girl/gap1/pair_000053_000054.pt,1.828125,36864
DAVIS,train,cat-girl,1,54,55,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000054_000055.pt,DAVIS/train/cat-girl/gap1/pair_000054_000055.pt,1.828125,36864
DAVIS,train,cat-girl,1,55,56,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000055_000056.pt,DAVIS/train/cat-girl/gap1/pair_000055_000056.pt,1.828125,36864
DAVIS,train,cat-girl,1,56,57,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000056_000057.pt,DAVIS/train/cat-girl/gap1/pair_000056_000057.pt,1.828125,36864
DAVIS,train,cat-girl,1,57,58,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000057_000058.pt,DAVIS/train/cat-girl/gap1/pair_000057_000058.pt,1.828125,36864
DAVIS,train,cat-girl,1,58,59,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000058_000059.pt,DAVIS/train/cat-girl/gap1/pair_000058_000059.pt,1.828125,36864
DAVIS,train,cat-girl,1,59,60,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000059_000060.pt,DAVIS/train/cat-girl/gap1/pair_000059_000060.pt,1.828125,36864
DAVIS,train,cat-girl,1,60,61,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000060_000061.pt,DAVIS/train/cat-girl/gap1/pair_000060_000061.pt,1.828125,36864
DAVIS,train,cat-girl,1,61,62,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000061_000062.pt,DAVIS/train/cat-girl/gap1/pair_000061_000062.pt,1.828125,36864
DAVIS,train,cat-girl,1,62,63,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000062_000063.pt,DAVIS/train/cat-girl/gap1/pair_000062_000063.pt,1.828125,36864
DAVIS,train,cat-girl,1,63,64,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000063_000064.pt,DAVIS/train/cat-girl/gap1/pair_000063_000064.pt,1.828125,36864
DAVIS,train,cat-girl,1,64,65,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000064_000065.pt,DAVIS/train/cat-girl/gap1/pair_000064_000065.pt,1.828125,36864
DAVIS,train,cat-girl,1,65,66,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000065_000066.pt,DAVIS/train/cat-girl/gap1/pair_000065_000066.pt,1.828125,36864
DAVIS,train,cat-girl,1,66,67,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000066_000067.pt,DAVIS/train/cat-girl/gap1/pair_000066_000067.pt,1.828125,36864
DAVIS,train,cat-girl,1,67,68,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000067_000068.pt,DAVIS/train/cat-girl/gap1/pair_000067_000068.pt,1.828125,36864
DAVIS,train,cat-girl,1,68,69,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000068_000069.pt,DAVIS/train/cat-girl/gap1/pair_000068_000069.pt,1.828125,36864
DAVIS,train,cat-girl,1,69,70,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000069_000070.pt,DAVIS/train/cat-girl/gap1/pair_000069_000070.pt,1.828125,36864
DAVIS,train,cat-girl,1,70,71,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000070_000071.pt,DAVIS/train/cat-girl/gap1/pair_000070_000071.pt,1.828125,36864
DAVIS,train,cat-girl,1,71,72,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000071_000072.pt,DAVIS/train/cat-girl/gap1/pair_000071_000072.pt,1.828125,36864
DAVIS,train,cat-girl,1,72,73,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000072_000073.pt,DAVIS/train/cat-girl/gap1/pair_000072_000073.pt,1.828125,36864
DAVIS,train,cat-girl,1,73,74,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000073_000074.pt,DAVIS/train/cat-girl/gap1/pair_000073_000074.pt,1.828125,36864
DAVIS,train,cat-girl,1,74,75,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000074_000075.pt,DAVIS/train/cat-girl/gap1/pair_000074_000075.pt,1.828125,36864
DAVIS,train,cat-girl,1,75,76,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000075_000076.pt,DAVIS/train/cat-girl/gap1/pair_000075_000076.pt,1.828125,36864
DAVIS,train,cat-girl,1,76,77,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000076_000077.pt,DAVIS/train/cat-girl/gap1/pair_000076_000077.pt,1.828125,36864
DAVIS,train,cat-girl,1,77,78,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000077_000078.pt,DAVIS/train/cat-girl/gap1/pair_000077_000078.pt,1.828125,36864
DAVIS,train,cat-girl,1,78,79,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000078_000079.pt,DAVIS/train/cat-girl/gap1/pair_000078_000079.pt,1.828125,36864
DAVIS,train,cat-girl,1,79,80,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000079_000080.pt,DAVIS/train/cat-girl/gap1/pair_000079_000080.pt,1.828125,36864
DAVIS,train,cat-girl,1,80,81,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000080_000081.pt,DAVIS/train/cat-girl/gap1/pair_000080_000081.pt,1.828125,36864
DAVIS,train,cat-girl,1,81,82,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000081_000082.pt,DAVIS/train/cat-girl/gap1/pair_000081_000082.pt,1.828125,36864
DAVIS,train,cat-girl,1,82,83,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000082_000083.pt,DAVIS/train/cat-girl/gap1/pair_000082_000083.pt,1.828125,36864
DAVIS,train,cat-girl,1,83,84,1,0,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/cat-girl/gap1/pair_000083_000084.pt,DAVIS/train/cat-girl/gap1/pair_000083_000084.pt,1.828125,36864
